reviewerID,asin,Make,title,reviewerName,helpful,reviewText,overall,summary,reviewDate
A1RVQV0GGQ0HRZ,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",James Cox,"[8,9]","I've used many high-end notebooks over the years during my electrical engineering career.  Of course, being in engineering meant using Thinkpads and such running WinXP.  I've recently gone out on my own as a contractor and I bought myself a MacBook Pro C2D 2.2Ghz instead of a WinTel notebook.  This is definitely the best of both worlds.  I have MacOS X for Mail, Calendar, web surfing, documentation and any graphical work.  I've installed Fusion for the few things that are WinXP-only or Linux-only.  My wife has the previous generation MBP C2D 15"".  The current version definitely has a better LCD display (now LED backlit).  The only thing a Thinkpad has an advantage on is the higher resolution 15"" displays.  However, I believe the Mac's build quality and bundled software outweigh having a few more pixels.  Also, I bumped the memory to 4GB with no problems.  I couldn't be happier!",5,Best notebook I've ever used,10/01/2007
AUTTTANJ6GYGY,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",ez2dj,"[0,1]",I have no complaints except the hot body. The laptop gets up to 100 c while using the processor and it will burn your skin. Overall its a mac get what u paid for,3,Overheating goodness,04/09/2009
AV11USHC756WP,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",J. Anderson,"[2,2]","This is an excellent laptop which runs mac OS X leopard or windows XP very nicely.  It is thin, light, reliable and fast.",5,Excellent laptop,04/24/2008
A33JW2OKSTNCNE,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",J. Hui,"[2,2]","The MacBook Pro is great, looks great and works well.  The only thing is the new operating system wasn't loaded to the laptop but the disk was included.  Other than that, everything is great.  Love it.",4,MacBook Pro,03/18/2008
A28E255T2C4NW9,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",John B.,"[1,1]","Yes,these computers are expensive,but how are you going to own the most elegant,most capable non-generic computer available!There's a reason  why this laptop is used on most TV commercials and print ads-its not covered with stickers or redesigned every four months in a desperate attempt to find something that might catch on.Add the aluminum case,Ilife apps and the best operating system on the planet and the price shrinks some.",5,There's nothing like a Macbook Pro,09/30/2008
A2OLKV9F2S7O6N,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",James W. Picht,"[66,71]","Let me stress at the beginning that I am not a Mac fanatic. I work with PCs and find them much less annoying now than I did 10 and 20 years ago. I've owned an iMac for four years and find it nice but imperfect. Macs and PCs are converging when it comes to reliability and ease of use, but Apple products are much more elegantly designed than most other computer products, and the Mac OS is still cleaner and more stable than Microsoft's product. I doubt the price premium makes Macs worth it for everyone, and in some ways Apple computers are like luxury cars that aren't designed either for stellar performance or to make things easy for the home mechanic, but rather to make driving as easy and comfortable as possible for people who don't much care to change their own spark plugs. They aren't for everyone, but they're definitely for those of us who want things easy and want our toys to have some style.I like my new MacBook very, very much. It's thin, light, clean, and oh, so simple to use. The screen is brilliant, the keyboard feels nice (and I love the back-lit keys). Without subscribing to a service or dealing with any settings, I turned it on and had immediate wireless access to the Internet. I plugged my camera into it and immediately downloaded pictures - no mess, no software to install. The included software that loads and edits pictures, music, and video is all nicely integrated and very easy to use, and also more than adequate for the casual user. I'm a little more than a casual user of photo software and will install Photoshop, but for most of my pictures I'll probably stick with iphoto. I popped in the disc for my four-year-old version of Office for the Mac and in a few minutes had smoothly functioning word-processing and spreadsheet software running the files I brought in from my office PC. Easy, easy, easy.(This does lead me to note a negative that isn't minor: Apple computers used to come with a decent word processing and spreadsheet package, AppleWorks. That's no longer included. If you want to do word processing, you must buy some other software to do it. The absence of AppleWorks is unfortunate.)I bought this computer for my wife (yes, I called it mine - she may have to pry it from my hands) and opted for the MacBook Pro over the regular MacBook. She plans to use it on her sabbatical this year, toting it around to various libraries and archives and writing a book. I tried out my brother's MacBook and liked it very much, but I think the MacBook's chicklet keyboard would be annoying and uncomfortable if I had to type long or quickly on it. If this computer weren't destined to be used for long keyboard sessions away from home, I'd have been happy with the MacBook. If it were destined to be used mostly at home, I'd have saved a few hundred dollars and just bought a plug-in keyboard. But for our purposes the better keyboard and brighter screen really matter, so I spent the extra money on the Pro. If you don't plan to do a lot of typing, or if you plan to use it mostly at home, I don't think the extra expenditure would really be worth it.As another reviewer pointed out, this thing gets hot. Very hot. I've always found laptop computers to be a bit warm for laptops, but this one would be painful on unprotected flesh. The magnetic connection for the power cable is very nice. The battery life isn't bad, nor is it great - surfing the net and word processing, I've managed a bit over four hours. I haven't watched an entire DVD on it, but that seems to drain the battery more quickly. The kids have already videoconferenced with their grandparents, and the built-in camera is very nice for that.Overall, this computer reminds me of my iPod - sleek, sexy, uncomplicated but sophisticated, fun to be with. How much extra expense that's worth to you will decide whether this is the computer for you.",5,"beautiful and sexy, with brains",07/29/2007
A1HDU149Q8L72F,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",J. Lewis,"[2,2]",Macintosh has done an excellent job. This is my first Mac after having owned systems with Windows since the days of Windows 3.1.The Mac OS is extremely intuitive and operates quickly. My main reason for not purchasing a Mac over the years has been the price difference. I would have to admit now that you get what you pay for and my experience will lead me to replace other PC's in my home with Macs.,5,Best Computer I have ever owned,04/29/2008
A8Y1GZGHLS7E3,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",JohnP,"[11,22]","I purchased a macbook pro with a 'matte' finish 15"" monitor four months ago. The monitor is starting to fail and I'm not the only one. Search online for macbook pro monitor problems and you will find plenty.Now if I had to rate the product on looks alone I'd rate it 5 stars. It looks great. Performance could be better but it isn't bad. Unfortunately I actually need a reliable system for business.Now that the monitor is failing Apple keeps trying to sell me an additional 'Apple Care' product so they can 'speed up' the process of providing service. This extortion fee supposedly puts me in front of the 'service line'.Regular service will take about five days. It could be longer if they find a problem they can't fix onsite. The 'Apple Care' extortion fee might speed up the process by a day.I use the computer for business. It's not easy to give up 5 days. The computer is only 4 months old. They are not sympathetic or helpful at all about the situation. This monitor failure problem is becoming common in this macbook pro.If you are looking for a business computer that you must depend on and need prompt service for - don't look for a mac. If you don't mind losing your system for a week to the service department then a mac will work just fine.",2,Beware of faulty monitor problems,12/19/2007
A2YXOEI5WNKWBM,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)","J. Pena ""J P""","[2,5]",I got my machine a couple of months ago and I gotta say this computer is awesome. So far it has been working flawlessly all the time. Would recommend to anyone interested in a new machine or to anyone thinking about ditching Microsoft.,5,Excellent piece of hardware!,12/13/2007
A2AHGY976RFRH1,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Juan Camilo A.,"[6,9]","I'm running windows and Mac and both are very fast except for windows load. It's a beautiful PC, very fast. Everything is perfect except for 1 thing which is why I didn't gave it 5 stars. It runs very very hot. Your hands get hot with contact. Sometimes I have to touch my face while using the notebook and immediate I have to take it off, cause it feel like burning. Another thing that bothers me a lot lot is that it only has 2 USB. Apart from that I love it. Its very quiet also.",4,very hot,08/13/2007
AF1TYAC8FW7I,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Kat,"[7,23]","I bought this computer one month ago and the price has dropped $305!  I bought an Apple for its reputation as a reliable system.  This one crashes regularly, especially when I attempt to use the help function.  Also, it does not pick up wireless signals unless they are very, very strong.  My six-year old Toshiba works better than this machine.  Definitely not worth the premium paid.",1,MacBook Pro,03/14/2008
A2E9910RFZHMCH,B000R7X80U,Apple,"Apple MacBook Pro MA895LL/A 15.4&quot; Laptop (2.2 GHz Intel Core 2 Duo,  2 GB RAM, 120 GB Hard Drive, DVD/CD SuperDrive)",Kaycee,"[0,0]","I bought a MacBook Pro (2.2 GHz, 15.4 inch screen) in late June to replace my iBook.  I was very hesitant to order a glossy screen, especially after my niece's husband tried to steer me away from the glossy screen.  But he's a PC user, and several reviewers said that a PC glossy screen is different than a Mac glossy screen.I would say that must be true, because I'm not merely satisfied with the glossy screen, I'm very GLAD that I got it.  The picture is so much better than my iBook that every time I have to use the iBook (while I was transferring all my files, and while I was wiping it clean and setting it up for my husband), I can't wait to get back to my MBP.I have used it throughout my home in different lighting conditions, and at Panera, and it has been fine - better than the iBook.  What other reviewers have said is true - if there is any glare at all, you just tilt the screen a quarter-inch one way or the other and there's no more glare.  This is true even while I'm sitting with our bright living room windows behind me.  When I was at Panera with windows surrounding me on three sides and overhead lights, there was a little more glare than at home - but MUCH BETTER visibility than I ever got there with my iBook.I haven't used it in an office environment, but I have used it at home with overhead lighting, and tilting the screen a quarter-inch has solved any glare problem.  Plus, the screen can be made so much brighter than my iBook, that makes a huge difference in visibility in a high-light environment.I love everything else about my MBP - the better screen resolution, the backlit keyboard, the speakers, the speed of the processor (even though it's only a 2.2 GHz), and everything else.  I can't believe how much more screen space I have with a 15.4 inch screen (I had a 14-inch iBook) - it really does make a significant difference.The only thing I don't like is the position of the USB port and the firewire port on the right side.  I use my computer on a lapdesk with a mouse, and the position of this port makes that impossible while I have something plugged into it.",5,Glossy screen on MacBook Pro,07/21/2008
